Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
10, CIVILIZATION_AKKAD, 1, 2, 2, 1, 2, 0, 0, 0, 7, 1, 59, 0, 3, 1, 6, 0, 2, 8
10, CIVILIZATION_GENEVA, 1, 3, 1, 1, 3, 0, 0, 0, 7, 0, 80, 0, 3, 1, 9, 0, 2, 9
10, CIVILIZATION_AYUTTHAYA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 50, 0, 3, 1, 5, 0, 3, 5
10, CIVILIZATION_NALANDA, 1, 2, 2, 1, 2, 0, 0, 0, 7, 2, 55, 0, 3, 1, 6, 0, 3, 6
10, CIVILIZATION_JOHANNESBURG, 1, 3, 2, 1, 2, 0, 0, 0, 7, 2, 77, 0, 3, 1, 8, 0, 3, 10
10, CIVILIZATION_GRANADA, 1, 2, 2, 1, 2, 0, 0, 0, 7, 1, 50, 0, 4, 3, 5, 0, 3, 7
10, CIVILIZATION_LA_VENTA, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 50, 8, 3, 1, 5, 2, 4, 9
10, CIVILIZATION_WOLIN, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 50, 0, 3, 1, 5, 0, 2, 12
10, CIVILIZATION_RAPA_NUI, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 53, 0, 3, 3, 5, 0, 4, 5
10, CIVILIZATION_SAMARKAND, 1, 3, 1, 1, 2, 0, 0, 0, 7, 0, 70, 0, 3, 1, 8, 0, 2, 8
10, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_POLAND, 1, 3, 1, 1, 3, 0, 0, 0, 9, 0, 5, 8, 3, 1, 5, 1, 11, 9
10, CIVILIZATION_GRAN_COLOMBIA, 1, 3, 1, 1, 2, 0, 0, 0, 9, 2, 12, 6, 4, 1, 6, 2, 11, 11
10, CIVILIZATION_VIETNAM, 1, 3, 2, 1, 2, 0, 0, 0, 8, 0, 35, 0, 3, 1, 5, 0, 8, 11
10, CIVILIZATION_INDIA, 1, 3, 1, 1, 2, 0, 0, 0, 9, 2, 39, 1, 4, 1, 8, 1, 11, 10
10, CIVILIZATION_GAUL, 1, 3, 1, 1, 2, 0, 0, 0, 8, 1, 10, 0, 3, 1, 6, 0, 11, 10
10, CIVILIZATION_JAPAN, 1, 2, 1, 1, 2, 0, 0, 0, 9, 0, 26, 2, 3, 1, 7, 1, 9, 7
10, CIVILIZATION_CREE, 1, 2, 1, 1, 2, 0, 0, 0, 9, 0, 12, 2, 3, 1, 6, 1, 8, 6
10, CIVILIZATION_NUBIA, 1, 2, 1, 1, 2, 0, 0, 0, 9, 0, 13, 4, 3, 2, 7, 1, 6, 8
11, CIVILIZATION_INCA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 55, 0, 3, 3, 5, 0, 4, 6
11, CIVILIZATION_YEREVAN, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 71, 0, 3, 1, 7, 0, 3, 6
11, CIVILIZATION_AKKAD, 1, 3, 2, 1, 2, 0, 0, 0, 7, 1, 65, 0, 3, 2, 6, 0, 3, 9
11, CIVILIZATION_GENEVA, 1, 3, 1, 1, 3, 0, 0, 0, 7, 0, 89, 0, 3, 1, 9, 0, 2, 9
11, CIVILIZATION_AYUTTHAYA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 55, 0, 3, 1, 5, 0, 3, 5
11, CIVILIZATION_NALANDA, 1, 2, 2, 1, 2, 0, 0, 0, 7, 2, 61, 0, 3, 3, 6, 0, 3, 6
11, CIVILIZATION_JOHANNESBURG, 1, 3, 2, 1, 2, 0, 0, 0, 7, 3, 85, 0, 3, 1, 8, 0, 3, 10
11, CIVILIZATION_GRANADA, 1, 2, 2, 1, 2, 0, 0, 0, 7, 1, 55, 0, 4, 3, 5, 0, 4, 5
11, CIVILIZATION_LA_VENTA, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 55, 10, 3, 1, 5, 2, 4, 9
11, CIVILIZATION_WOLIN, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 55, 0, 3, 1, 5, 0, 2, 12
11, CIVILIZATION_RAPA_NUI, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 58, 0, 3, 3, 5, 0, 4, 5
11, CIVILIZATION_SAMARKAND, 1, 3, 1, 1, 2, 0, 0, 0, 7, 0, 78, 0, 3, 1, 8, 0, 2, 8
11, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_POLAND, 1, 3, 1, 1, 3, 0, 0, 0, 9, 0, 10, 9, 3, 1, 5, 1, 11, 9
11, CIVILIZATION_GRAN_COLOMBIA, 1, 3, 2, 1, 2, 0, 0, 0, 10, 2, 19, 8, 4, 1, 7, 2, 12, 13
11, CIVILIZATION_VIETNAM, 1, 3, 2, 1, 2, 0, 0, 0, 10, 0, 15, 0, 3, 1, 5, 0, 9, 10
11, CIVILIZATION_INDIA, 1, 3, 1, 1, 2, 0, 0, 0, 9, 2, 47, 2, 4, 1, 8, 1, 10, 11
11, CIVILIZATION_GAUL, 1, 3, 1, 1, 2, 0, 0, 0, 8, 1, 28, 0, 3, 1, 6, 0, 11, 10
11, CIVILIZATION_JAPAN, 1, 2, 1, 1, 2, 0, 0, 0, 9, 0, 33, 3, 3, 1, 7, 1, 9, 7
11, CIVILIZATION_CREE, 1, 2, 2, 1, 2, 0, 0, 0, 9, 0, 6, 3, 3, 1, 6, 1, 8, 6
11, CIVILIZATION_NUBIA, 1, 2, 2, 2, 2, 0, 0, 0, 9, 0, 19, 5, 3, 2, 6, 1, 7, 7
12, CIVILIZATION_INCA, 1, 3, 1, 1, 2, 0, 0, 0, 7, 0, 60, 0, 3, 3, 5, 0, 4, 8
12, CIVILIZATION_YEREVAN, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 78, 0, 3, 1, 7, 0, 4, 7
12, CIVILIZATION_AKKAD, 1, 3, 2, 1, 2, 0, 0, 0, 7, 2, 71, 0, 3, 2, 6, 0, 3, 9
12, CIVILIZATION_GENEVA, 1, 3, 1, 1, 3, 0, 0, 0, 7, 0, 98, 0, 3, 1, 9, 0, 2, 9
12, CIVILIZATION_AYUTTHAYA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 60, 0, 3, 1, 5, 0, 3, 5
12, CIVILIZATION_NALANDA, 1, 3, 2, 1, 2, 0, 0, 0, 7, 2, 68, 0, 3, 3, 7, 0, 4, 8
12, CIVILIZATION_JOHANNESBURG, 1, 4, 2, 1, 2, 0, 0, 0, 7, 3, 93, 0, 4, 2, 8, 0, 3, 13
12, CIVILIZATION_GRANADA, 1, 3, 2, 2, 2, 0, 0, 0, 7, 1, 60, 0, 4, 3, 5, 0, 4, 9
12, CIVILIZATION_LA_VENTA, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 60, 12, 3, 1, 5, 2, 4, 9
12, CIVILIZATION_WOLIN, 1, 4, 1, 1, 2, 0, 0, 0, 7, 1, 61, 0, 4, 2, 6, 0, 2, 13
12, CIVILIZATION_RAPA_NUI, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 63, 0, 3, 3, 5, 0, 4, 5
12, CIVILIZATION_SAMARKAND, 1, 3, 1, 1, 2, 0, 0, 0, 7, 0, 86, 0, 3, 1, 8, 0, 2, 8
12, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12, CIVILIZATION_POLAND, 1, 2, 1, 1, 3, 0, 0, 0, 9, 0, 15, 10, 3, 1, 5, 1, 9, 7
12, CIVILIZATION_GRAN_COLOMBIA, 1, 3, 2, 1, 2, 0, 0, 0, 10, 2, 79, 10, 4, 1, 7, 2, 12, 13
12, CIVILIZATION_VIETNAM, 1, 3, 2, 1, 2, 0, 0, 0, 10, 0, 20, 0, 3, 1, 5, 0, 9, 10
12, CIVILIZATION_INDIA, 1, 3, 1, 1, 2, 0, 0, 0, 10, 2, 55, 3, 4, 1, 8, 1, 11, 10
12, CIVILIZATION_GAUL, 1, 3, 1, 1, 2, 0, 0, 0, 9, 2, 7, 0, 3, 1, 7, 0, 10, 13
12, CIVILIZATION_JAPAN, 1, 3, 1, 1, 2, 0, 0, 0, 10, 0, 40, 4, 3, 1, 7, 1, 11, 9
12, CIVILIZATION_CREE, 2, 3, 2, 1, 2, 0, 0, 0, 17, 0, 6, 4, 4, 1, 6, 1, 10, 12
12, CIVILIZATION_NUBIA, 1, 3, 2, 2, 2, 0, 0, 0, 9, 0, 6, 6, 3, 2, 6, 1, 10, 8
13, CIVILIZATION_INCA, 1, 3, 1, 1, 3, 0, 0, 0, 7, 0, 65, 0, 3, 3, 5, 0, 4, 8
13, CIVILIZATION_YEREVAN, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 85, 0, 3, 1, 7, 0, 4, 7
13, CIVILIZATION_AKKAD, 1, 3, 2, 1, 2, 0, 0, 0, 7, 2, 77, 0, 3, 2, 6, 0, 3, 9
13, CIVILIZATION_GENEVA, 1, 3, 2, 1, 3, 0, 0, 0, 7, 0, 107, 0, 3, 1, 9, 0, 2, 9
13, CIVILIZATION_AYUTTHAYA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 65, 0, 3, 1, 5, 0, 3, 5
13, CIVILIZATION_NALANDA, 1, 3, 2, 1, 3, 0, 0, 0, 7, 2, 75, 0, 3, 3, 7, 0, 4, 8
13, CIVILIZATION_JOHANNESBURG, 1, 4, 2, 1, 2, 0, 0, 0, 7, 3, 101, 0, 4, 2, 8, 0, 3, 13
13, CIVILIZATION_GRANADA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 1, 65, 0, 4, 3, 5, 0, 4, 9
13, CIVILIZATION_LA_VENTA, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 65, 14, 3, 1, 5, 2, 4, 9
13, CIVILIZATION_WOLIN, 1, 4, 2, 1, 2, 0, 0, 0, 7, 1, 67, 0, 4, 2, 6, 0, 2, 13
13, CIVILIZATION_RAPA_NUI, 1, 2, 1, 2, 2, 0, 0, 0, 7, 1, 68, 0, 3, 3, 5, 0, 4, 5
13, CIVILIZATION_SAMARKAND, 1, 3, 2, 1, 2, 0, 0, 0, 7, 0, 94, 0, 3, 1, 8, 0, 2, 8
13, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13, CIVILIZATION_POLAND, 1, 2, 1, 1, 3, 0, 0, 0, 10, 0, 35, 11, 3, 1, 5, 1, 9, 7
13, CIVILIZATION_GRAN_COLOMBIA, 1, 3, 2, 1, 3, 0, 0, 0, 10, 2, 26, 12, 4, 1, 7, 2, 12, 13
13, CIVILIZATION_VIETNAM, 1, 3, 2, 1, 2, 0, 0, 0, 10, 0, 5, 14, 3, 1, 5, 0, 9, 10
13, CIVILIZATION_INDIA, 1, 3, 1, 1, 2, 0, 0, 0, 10, 2, 8, 4, 4, 1, 8, 1, 11, 10
13, CIVILIZATION_GAUL, 1, 3, 2, 1, 2, 0, 0, 0, 9, 2, 14, 0, 3, 1, 7, 0, 10, 13
13, CIVILIZATION_JAPAN, 1, 3, 1, 1, 2, 0, 0, 0, 10, 0, 7, 5, 3, 1, 7, 1, 11, 9
13, CIVILIZATION_CREE, 2, 4, 2, 1, 2, 0, 0, 0, 17, 0, 12, 5, 5, 2, 6, 1, 13, 13
13, CIVILIZATION_NUBIA, 1, 3, 2, 2, 2, 0, 0, 0, 9, 0, 12, 7, 3, 2, 6, 1, 10, 8
14, CIVILIZATION_INCA, 1, 3, 2, 1, 4, 0, 0, 0, 7, 0, 70, 0, 3, 3, 5, 0, 4, 8
14, CIVILIZATION_YEREVAN, 1, 3, 2, 1, 2, 0, 0, 0, 7, 1, 92, 0, 3, 1, 7, 0, 4, 7
14, CIVILIZATION_AKKAD, 1, 3, 2, 1, 2, 0, 0, 0, 7, 2, 83, 0, 3, 2, 6, 0, 3, 9
14, CIVILIZATION_GENEVA, 1, 4, 2, 1, 3, 0, 0, 0, 7, 0, 118, 0, 4, 2, 11, 0, 2, 11
14, CIVILIZATION_AYUTTHAYA, 1, 2, 2, 1, 2, 0, 0, 0, 7, 0, 70, 0, 3, 1, 5, 0, 3, 5
14, CIVILIZATION_NALANDA, 1, 3, 3, 1, 3, 0, 0, 0, 7, 2, 82, 0, 3, 3, 7, 0, 4, 8
14, CIVILIZATION_JOHANNESBURG, 1, 4, 3, 1, 2, 0, 0, 0, 7, 3, 109, 0, 4, 2, 8, 0, 3, 13
14, CIVILIZATION_GRANADA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 1, 70, 0, 4, 5, 5, 0, 4, 9
14, CIVILIZATION_LA_VENTA, 1, 3, 2, 1, 2, 0, 0, 0, 7, 1, 70, 16, 3, 3, 5, 2, 4, 9
14, CIVILIZATION_WOLIN, 1, 4, 2, 1, 2, 0, 0, 0, 7, 1, 73, 0, 4, 2, 6, 0, 2, 13
14, CIVILIZATION_RAPA_NUI, 1, 2, 2, 2, 2, 0, 0, 0, 7, 1, 73, 0, 3, 5, 5, 0, 4, 5
14, CIVILIZATION_SAMARKAND, 1, 3, 3, 1, 2, 0, 0, 0, 7, 0, 102, 0, 3, 1, 8, 0, 2, 8
14, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14, CIVILIZATION_POLAND, 1, 3, 1, 1, 3, 0, 0, 0, 10, 1, 5, 12, 3, 1, 5, 1, 11, 10
14, CIVILIZATION_GRAN_COLOMBIA, 1, 4, 2, 1, 3, 0, 0, 0, 10, 2, 7, 14, 6, 2, 7, 2, 14, 15
14, CIVILIZATION_VIETNAM, 2, 5, 2, 2, 2, 0, 0, 0, 18, 0, 20, 5, 4, 2, 5, 3, 16, 17
14, CIVILIZATION_INDIA, 1, 3, 2, 1, 2, 0, 0, 0, 10, 2, 16, 5, 4, 1, 8, 1, 11, 10
14, CIVILIZATION_GAUL, 1, 4, 2, 1, 2, 0, 0, 0, 9, 2, 7, 0, 4, 2, 7, 0, 13, 14
14, CIVILIZATION_JAPAN, 1, 3, 2, 1, 2, 0, 0, 0, 10, 0, 14, 6, 3, 1, 7, 1, 11, 9
14, CIVILIZATION_CREE, 2, 4, 2, 1, 2, 0, 0, 0, 17, 0, 18, 6, 5, 2, 6, 1, 13, 13
14, CIVILIZATION_NUBIA, 2, 4, 3, 2, 2, 0, 0, 0, 16, 0, 58, 8, 4, 4, 6, 1, 14, 12
15, CIVILIZATION_INCA, 1, 3, 2, 2, 4, 0, 0, 0, 7, 0, 75, 0, 3, 3, 5, 0, 4, 8
15, CIVILIZATION_YEREVAN, 1, 3, 3, 1, 2, 0, 0, 0, 7, 1, 99, 0, 3, 3, 7, 0, 4, 7
15, CIVILIZATION_AKKAD, 1, 3, 3, 1, 2, 0, 0, 0, 7, 2, 89, 0, 3, 2, 6, 0, 3, 10
15, CIVILIZATION_GENEVA, 1, 4, 3, 1, 3, 0, 0, 0, 7, 0, 129, 0, 4, 2, 11, 0, 2, 11
15, CIVILIZATION_AYUTTHAYA, 1, 2, 3, 1, 2, 0, 0, 0, 7, 0, 75, 0, 3, 1, 5, 0, 3, 5
15, CIVILIZATION_NALANDA, 1, 3, 3, 2, 3, 0, 0, 0, 7, 2, 89, 0, 3, 3, 7, 0, 4, 8
15, CIVILIZATION_JOHANNESBURG, 1, 4, 4, 2, 2, 0, 0, 0, 7, 3, 117, 0, 4, 2, 8, 0, 3, 13
15, CIVILIZATION_GRANADA, 1, 3, 4, 2, 2, 0, 0, 0, 7, 1, 75, 0, 4, 5, 5, 0, 4, 9
15, CIVILIZATION_LA_VENTA, 1, 3, 3, 1, 2, 0, 0, 0, 7, 1, 75, 18, 3, 3, 5, 2, 4, 9
15, CIVILIZATION_WOLIN, 1, 4, 2, 1, 2, 0, 0, 0, 7, 1, 79, 0, 4, 2, 6, 0, 2, 13
15, CIVILIZATION_RAPA_NUI, 1, 2, 2, 2, 3, 0, 0, 0, 7, 1, 78, 0, 3, 5, 5, 0, 4, 5
15, CIVILIZATION_SAMARKAND, 1, 3, 3, 1, 2, 0, 0, 0, 7, 0, 110, 0, 3, 1, 8, 0, 2, 8
15, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15, CIVILIZATION_POLAND, 2, 4, 1, 1, 3, 0, 0, 0, 17, 1, 10, 1, 4, 2, 5, 1, 16, 14
15, CIVILIZATION_GRAN_COLOMBIA, 2, 5, 2, 2, 3, 0, 0, 0, 17, 2, 7, 18, 6, 2, 7, 4, 19, 19
15, CIVILIZATION_VIETNAM, 2, 5, 3, 2, 2, 0, 0, 0, 18, 0, 5, 11, 4, 2, 5, 6, 15, 17
15, CIVILIZATION_INDIA, 1, 3, 2, 2, 2, 0, 0, 0, 10, 2, 24, 16, 4, 1, 8, 1, 11, 10
15, CIVILIZATION_GAUL, 1, 4, 2, 2, 2, 0, 0, 0, 9, 2, 7, 0, 4, 2, 7, 0, 13, 14
15, CIVILIZATION_JAPAN, 1, 2, 2, 1, 2, 0, 0, 0, 10, 0, 41, 7, 3, 1, 7, 1, 9, 7
15, CIVILIZATION_CREE, 2, 5, 2, 2, 2, 0, 0, 0, 17, 0, 6, 7, 5, 2, 6, 1, 16, 14
15, CIVILIZATION_NUBIA, 2, 4, 3, 2, 3, 0, 0, 0, 17, 0, 31, 9, 4, 4, 6, 1, 14, 12
16, CIVILIZATION_INCA, 1, 3, 2, 2, 5, 0, 0, 0, 7, 0, 80, 0, 3, 3, 5, 0, 4, 8
16, CIVILIZATION_YEREVAN, 1, 3, 3, 1, 2, 0, 0, 0, 7, 1, 106, 0, 3, 3, 7, 0, 4, 7
16, CIVILIZATION_AKKAD, 1, 3, 4, 2, 2, 0, 0, 0, 7, 2, 95, 0, 3, 2, 6, 0, 3, 10
16, CIVILIZATION_GENEVA, 1, 4, 3, 1, 3, 0, 0, 0, 7, 0, 140, 0, 4, 2, 11, 0, 2, 11
16, CIVILIZATION_AYUTTHAYA, 1, 2, 3, 1, 2, 0, 0, 0, 7, 0, 80, 0, 3, 3, 5, 0, 3, 5
16, CIVILIZATION_NALANDA, 1, 3, 3, 2, 3, 0, 0, 0, 7, 2, 96, 0, 3, 3, 7, 0, 4, 8
16, CIVILIZATION_JOHANNESBURG, 1, 4, 4, 2, 2, 0, 0, 0, 7, 3, 125, 0, 4, 4, 8, 0, 3, 13
16, CIVILIZATION_GRANADA, 1, 3, 4, 2, 2, 0, 0, 0, 7, 1, 80, 0, 4, 5, 5, 0, 4, 9
16, CIVILIZATION_LA_VENTA, 1, 3, 3, 1, 2, 0, 0, 0, 7, 1, 80, 20, 3, 3, 5, 2, 4, 9
16, CIVILIZATION_WOLIN, 1, 4, 3, 1, 2, 0, 0, 0, 7, 1, 85, 0, 4, 2, 6, 0, 2, 13
16, CIVILIZATION_RAPA_NUI, 1, 2, 2, 2, 3, 0, 0, 0, 7, 1, 83, 0, 3, 5, 5, 0, 4, 5
16, CIVILIZATION_SAMARKAND, 1, 3, 3, 1, 2, 0, 0, 0, 7, 0, 118, 0, 3, 1, 8, 0, 2, 8
16, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16, CIVILIZATION_POLAND, 2, 4, 1, 2, 3, 0, 0, 0, 17, 2, 19, 2, 4, 2, 9, 1, 16, 15
16, CIVILIZATION_GRAN_COLOMBIA, 2, 5, 2, 2, 3, 0, 0, 0, 17, 2, 14, 22, 6, 2, 7, 4, 19, 19
16, CIVILIZATION_VIETNAM, 2, 5, 3, 2, 2, 0, 0, 0, 18, 0, 10, 17, 4, 2, 5, 6, 15, 17
16, CIVILIZATION_INDIA, 2, 5, 2, 2, 2, 0, 0, 0, 17, 2, 31, 4, 5, 4, 7, 0, 19, 16
16, CIVILIZATION_GAUL, 2, 4, 2, 2, 2, 0, 0, 0, 16, 2, 13, 0, 4, 2, 6, 0, 16, 14
16, CIVILIZATION_JAPAN, 2, 3, 2, 2, 2, 0, 0, 0, 17, 0, 48, 8, 3, 1, 7, 1, 12, 11
16, CIVILIZATION_CREE, 2, 5, 2, 2, 2, 0, 0, 0, 17, 0, 12, 8, 5, 2, 6, 1, 16, 14
16, CIVILIZATION_NUBIA, 2, 3, 3, 2, 3, 0, 0, 0, 18, 0, 13, 10, 3, 2, 7, 1, 12, 11
17, CIVILIZATION_INCA, 1, 3, 3, 2, 5, 0, 0, 0, 7, 0, 85, 0, 3, 3, 5, 0, 4, 8
17, CIVILIZATION_YEREVAN, 1, 3, 3, 2, 2, 0, 0, 0, 7, 1, 113, 0, 3, 3, 7, 0, 4, 7
17, CIVILIZATION_AKKAD, 1, 4, 4, 2, 2, 0, 0, 0, 7, 2, 101, 0, 4, 3, 6, 0, 3, 12
17, CIVILIZATION_GENEVA, 1, 4, 3, 1, 3, 0, 0, 0, 7, 1, 151, 0, 4, 2, 11, 0, 2, 12
17, CIVILIZATION_AYUTTHAYA, 1, 3, 3, 1, 2, 0, 0, 0, 7, 0, 85, 0, 3, 3, 5, 0, 3, 6
17, CIVILIZATION_NALANDA, 1, 3, 4, 2, 3, 0, 0, 0, 7, 2, 103, 0, 3, 3, 7, 0, 4, 8
17, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 2, 0, 0, 0, 7, 3, 133, 0, 4, 4, 8, 0, 3, 16
17, CIVILIZATION_GRANADA, 1, 3, 4, 3, 2, 0, 0, 0, 7, 1, 85, 0, 4, 5, 5, 0, 4, 9
17, CIVILIZATION_LA_VENTA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 1, 85, 22, 3, 3, 5, 2, 4, 9
17, CIVILIZATION_WOLIN, 1, 4, 3, 2, 2, 0, 0, 0, 7, 1, 91, 0, 4, 2, 6, 0, 2, 13
17, CIVILIZATION_RAPA_NUI, 1, 2, 2, 2, 4, 0, 0, 0, 7, 1, 88, 0, 3, 5, 5, 0, 4, 5
17, CIVILIZATION_SAMARKAND, 1, 3, 3, 1, 2, 0, 0, 0, 7, 0, 126, 0, 3, 1, 8, 0, 2, 8
17, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17, CIVILIZATION_POLAND, 2, 4, 2, 2, 3, 0, 0, 0, 17, 2, 28, 3, 4, 2, 9, 1, 16, 15
17, CIVILIZATION_GRAN_COLOMBIA, 2, 5, 2, 2, 3, 0, 0, 0, 18, 3, 18, 26, 6, 2, 10, 4, 19, 19
17, CIVILIZATION_VIETNAM, 2, 5, 4, 2, 2, 0, 0, 0, 18, 0, 15, 23, 4, 2, 5, 6, 15, 17
17, CIVILIZATION_INDIA, 2, 4, 2, 2, 2, 0, 0, 0, 17, 2, 7, 4, 5, 4, 7, 0, 17, 14
17, CIVILIZATION_GAUL, 2, 4, 2, 2, 2, 0, 0, 0, 16, 2, 7, 0, 4, 2, 7, 0, 15, 17
17, CIVILIZATION_JAPAN, 2, 4, 2, 2, 3, 0, 0, 0, 17, 0, 26, 9, 4, 2, 7, 1, 14, 13
17, CIVILIZATION_CREE, 2, 4, 2, 2, 2, 0, 0, 0, 17, 0, 12, 9, 5, 2, 6, 1, 13, 13
17, CIVILIZATION_NUBIA, 2, 4, 3, 2, 3, 0, 0, 0, 18, 0, 20, 11, 4, 4, 7, 1, 14, 13
18, CIVILIZATION_INCA, 1, 3, 3, 2, 6, 0, 0, 0, 7, 0, 90, 0, 3, 3, 5, 0, 4, 8
18, CIVILIZATION_YEREVAN, 1, 3, 3, 3, 2, 0, 0, 0, 7, 1, 120, 0, 3, 3, 7, 0, 4, 7
18, CIVILIZATION_AKKAD, 1, 4, 5, 2, 2, 0, 0, 0, 7, 3, 107, 0, 4, 3, 6, 0, 4, 12
18, CIVILIZATION_GENEVA, 1, 4, 4, 2, 3, 0, 0, 0, 7, 1, 162, 0, 4, 2, 11, 0, 2, 12
18, CIVILIZATION_AYUTTHAYA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 90, 0, 3, 3, 5, 0, 3, 6
18, CIVILIZATION_NALANDA, 1, 3, 5, 2, 3, 0, 0, 0, 7, 2, 110, 0, 3, 3, 7, 0, 4, 8
18, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 2, 0, 0, 0, 7, 3, 141, 0, 4, 4, 8, 0, 3, 16
18, CIVILIZATION_GRANADA, 1, 3, 4, 3, 2, 0, 0, 0, 7, 1, 90, 0, 4, 5, 5, 0, 4, 9
18, CIVILIZATION_LA_VENTA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 1, 90, 24, 3, 3, 5, 2, 4, 9
18, CIVILIZATION_WOLIN, 1, 4, 3, 2, 2, 0, 0, 0, 7, 1, 97, 0, 4, 2, 6, 0, 2, 13
18, CIVILIZATION_RAPA_NUI, 1, 2, 3, 3, 4, 0, 0, 0, 7, 1, 93, 0, 3, 5, 5, 0, 4, 5
18, CIVILIZATION_SAMARKAND, 1, 3, 3, 1, 2, 0, 0, 0, 7, 0, 134, 0, 3, 1, 8, 0, 2, 8
18, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, CIVILIZATION_POLAND, 2, 4, 2, 2, 3, 0, 0, 0, 17, 3, 41, 4, 4, 2, 13, 1, 16, 16
18, CIVILIZATION_GRAN_COLOMBIA, 2, 5, 2, 2, 3, 0, 0, 0, 18, 3, 10, 30, 6, 2, 10, 4, 19, 19
18, CIVILIZATION_VIETNAM, 2, 6, 4, 2, 2, 0, 0, 0, 18, 0, 20, 32, 5, 2, 5, 9, 18, 20
18, CIVILIZATION_INDIA, 2, 4, 2, 2, 2, 0, 0, 0, 17, 2, 34, 4, 5, 4, 7, 0, 17, 14
18, CIVILIZATION_GAUL, 2, 4, 2, 2, 2, 0, 0, 0, 16, 2, 64, 0, 4, 2, 7, 0, 15, 17
18, CIVILIZATION_JAPAN, 2, 4, 2, 2, 3, 0, 0, 0, 17, 1, 34, 10, 5, 2, 8, 1, 14, 14
18, CIVILIZATION_CREE, 2, 4, 2, 2, 2, 0, 0, 0, 17, 0, 6, 10, 5, 2, 6, 1, 13, 13
18, CIVILIZATION_NUBIA, 2, 5, 4, 2, 3, 0, 0, 0, 19, 0, 8, 12, 4, 4, 8, 1, 15, 17
19, CIVILIZATION_INCA, 1, 3, 3, 2, 6, 0, 0, 0, 7, 0, 95, 0, 3, 3, 5, 0, 4, 8
19, CIVILIZATION_YEREVAN, 1, 3, 3, 3, 2, 0, 0, 0, 7, 1, 127, 0, 3, 3, 7, 0, 4, 7
19, CIVILIZATION_AKKAD, 1, 4, 5, 2, 2, 0, 0, 0, 7, 3, 113, 0, 4, 3, 6, 0, 4, 12
19, CIVILIZATION_GENEVA, 1, 4, 4, 2, 3, 0, 0, 0, 7, 2, 173, 0, 4, 2, 11, 0, 2, 13
19, CIVILIZATION_AYUTTHAYA, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 95, 0, 3, 3, 5, 0, 3, 6
19, CIVILIZATION_NALANDA, 1, 3, 6, 2, 3, 0, 0, 0, 7, 2, 117, 0, 3, 3, 7, 0, 4, 8
